0,-12,-70,9
3,-6,-74,14
6,-10,-76,19
9,-10,-75,10
12,-9,-75,7
15,-4,-79,0
18,-4,-74,5
21,-4,-70,7
24,-523,345,0
27,-717,458,43
30,-1237,-243,4
34,-684,-727,-8
37,-1344,173,3327
40,-1907,-146,4983
43,511,-1122,-489
46,3943,488,-6116
49,3431,46,-6924
52,-1608,2672,-66
55,-1430,1395,-1694
58,-944,310,-1468
61,285,40,-4
64,91,1107,198
66,499,2285,1208
70,127,1146,1545
73,-557,295,1255
75,-362,-1910,-682
78,-288,-3115,-1318
81,15,-1871,-742
85,232,-1228,772
88,584,-1548,906
91,651,-525,1242
94,521,-1206,880
97,167,-1559,898
100,-63,-743,492
103,-276,-218,-40
106,374,624,-239
109,237,1176,-790
112,-25,21,208
115,-395,299,262
117,-541,1003,9
120,-668,693,-932
123,-267,659,-1412
126,-137,1738,-1573
129,-143,945,-800
132,-99,77,-373
135,-10,-1179,205
138,90,-585,344
141,68,-390,602
144,77,179,843
147,7,374,939
150,-18,-131,1203
153,284,-713,1101
155,158,-1045,728
158,-6,-895,264
161,65,785,-454
164,-81,924,-726
167,-358,459,-1480
171,-104,-66,-1052
174,131,195,43
177,-84,217,225
180,-186,-382,345
183,-113,122,253
186,-173,168,76
189,14,411,-300
192,601,190,-90
195,285,-723,250
198,-192,-604,205
201,-364,-510,267
205,-144,-208,232
208,193,189,-128
211,358,453,-310
214,32,-296,-349
218,-657,-480,150
221,-697,157,-147
224,142,31,-284
226,469,31,-212
229,421,440,175
233,97,450,105
235,-257,174,-74
238,-307,-651,-169
241,30,-675,-99
244,321,-119,109
247,280,157,281
250,52,399,413
253,-384,94,408
256,-345,-265,285
259,-112,-509,167
262,278,-422,-137
265,410,-6,-284
268,416,455,-350
271,-115,201,-333
274,-286,-446,-180
277,17,-236,63
280,84,-17,123
283,-4,266,50
286,-352,214,-36
289,-344,-322,2
293,-130,-210,121
296,89,-301,-34
299,540,-158,-120
302,406,349,-244
305,-153,16,-122
308,-82,-367,412
312,-45,-262,565
315,-11,22,347
318,66,123,93
321,-153,150,-175
324,-495,14,-528
327,-341,-272,-428
330,159,-287,26
333,345,-273,109
336,453,-198,118
339,150,305,-98
342,-89,341,-179
345,-196,-161,-126
348,82,-296,92
351,63,-224,125
355,-172,-134,175
357,-203,0,265
360,-213,-24,151
363,-129,8,21
366,45,11,-160
370,226,102,-180
372,120,163,-117
375,32,8,38
378,48,-155,91
381,29,-439,101
384,42,-430,49
387,61,-326,-6
390,-5,5,-13
393,-261,55,-55
396,-263,-50,-79
399,-27,-32,-128
402,65,14,-174
405,149,17,-89
408,134,137,-36
411,72,179,78
413,24,-17,232
416,13,-194,210
419,2,-213,189
422,-34,-146,144
425,-30,-174,152
428,-69,47,87
432,-122,89,-159
434,-87,-20,-205
437,23,-194,-160
440,42,-92,-90
443,30,-189,0
446,55,-210,23
449,87,-111,34
452,86,-65,52
455,72,-77,51
458,30,21,27
461,-181,148,56
464,-209,26,62
466,-114,-82,34
469,16,-223,-84
472,0,-159,-90
475,-13,18,-59
479,16,62,45
482,-6,60,79
484,-1,-17,42
487,118,-157,58
490,203,-204,90
494,28,-118,133
497,-56,-157,128
500,-73,-199,-27
503,-100,-192,-329
506,-136,-66,-315
509,-54,62,-208
512,-17,177,88
515,-19,177,181
518,30,-138,219
522,100,-203,49
524,25,-41,-72
528,12,-49,-78
531,52,-135,40
534,-18,-169,215
537,-65,-139,195
540,-5,-52,-31
543,28,20,-145
546,-1,101,-120
549,-36,77,-53
552,-98,-137,-19
555,-130,-271,43
558,-67,-343,76
561,94,-125,53
564,131,-44,37
567,149,13,31
570,64,29,-4
573,-30,9,-36
576,-90,-100,-62
579,-54,-84,-66
582,-37,24,-66
585,-85,-11,-32
588,-96,-64,13
591,-17,-84,119
594,14,-86,137
597,39,-58,128
601,83,-23,76
604,91,-25,40
606,34,-118,0
609,-3,-211,-36
612,-33,-263,-150
615,-76,-188,-115
618,-74,-81,-62
621,-60,178,43
624,-36,147,53
627,9,-105,22
630,20,-97,-10
633,-14,-71,-13
