0,-1,-493,106,1350.0
3,263,-181,-260,400.0
6,100,-134,626,417.33333333333337
9,-291,-1229,663,440.44444444444446
12,-683,-1683,-167,562.25
15,-444,518,-902,658.6666666666667
18,362,923,-1970,685.7777777777778
21,625,1209,-1349,771.3809523809524
24,-33,1801,312,832.5833333333334
26,-246,1105,534,841.7777777777777
29,-292,913,635,840.4333333333333
32,-231,1063,406,837.969696969697
35,-215,1130,281,832.0277777777777
38,65,10,115,825.1025641025641
41,450,-954,31,784.9761904761905
44,349,-1001,-15,777.8666666666667
47,-79,-1089,-322,770.1875
50,-190,-1272,-160,765.8627450980392
53,120,-691,121,764.4629629629629
56,209,-582,369,751.1052631578947
59,382,-761,344,742.8833333333333
62,434,-1007,295,740.6349206349206
65,339,-815,211,742.3636363636364
69,-10,147,190,738.5652173913044
72,34,821,380,720.9444444444445
74,-218,945,55,716.5733333333334
77,-360,731,-482,712.3205128205128
80,-585,1410,-1134,712.7654320987655
84,-494,1184,-639,731.702380952381
87,-461,1022,574,740.0
90,-110,254,696,744.8555555555555
93,105,-24,52,738.6774193548387
96,404,-514,-427,723.7291666666666
99,300,-756,-181,721.4444444444445
102,47,-825,92,718.2352941176471
105,-10,-730,260,712.6095238095238
108,-105,-440,305,707.6296296296296
111,12,-561,303,701.5675675675675
114,107,-257,325,696.0526315789473
117,86,-378,-53,689.2222222222222
120,83,-303,-180,681.3
124,94,-235,-46,674.1626016260163
127,286,637,72,665.8492063492063
130,362,597,-81,662.7286821705427
132,229,507,-391,660.090909090909
135,-361,670,-236,658.2148148148149
138,-428,444,-49,657.4347826086957
141,-282,211,165,654.2340425531916
145,-159,66,326,649.3402777777778
148,-180,-113,178,643.9183673469388
151,-90,-373,-104,638.1800000000001
154,-16,-553,-210,633.2941176470588
157,227,-271,9,629.9551282051282
160,227,-228,37,625.0314465408806
163,162,-123,12,620.1975308641975
166,-78,-161,84,614.3575757575757
169,-133,-417,246,608.8809523809523
172,-56,-26,94,606.3625730994152
175,-48,370,-96,600.367816091954
178,-6,131,-255,596.4858757062148
180,27,210,-114,592.0555555555557
183,49,169,27,587.5464480874316
186,138,235,28,582.6129032258063
189,170,261,-20,578.6613756613756
192,167,154,-107,575.09375
195,-56,216,-49,571.5179487179487
198,-87,-112,-21,567.5101010101009
201,-135,-487,22,563.1194029850747
204,-163,-399,10,560.936274509804
207,-197,-29,139,558.4685990338164
210,-98,-21,133,555.0857142857142
213,-4,-25,47,551.2676056338028
216,145,-29,12,546.7407407407406
219,221,-44,-6,542.8401826484019
222,158,-177,35,539.4279279279278
225,85,-250,-8,536.5466666666666
228,-5,-69,-75,533.6228070175439
231,-16,268,9,529.9350649350649
234,-33,321,-36,526.9572649572649
237,-173,83,-28,524.464135021097
240,-129,-97,-7,521.5916666666667
243,-35,-232,29,518.5802469135803
246,109,-100,7,515.8983739837399
249,9,170,-12,512.9598393574297
252,-117,15,19,509.9920634920635
255,-92,-109,69,506.9372549019608
259,41,-3,52,504.4147286821705
262,101,-117,-110,501.2835249042146
265,126,-136,-41,499.1022727272727
268,114,-74,39,496.87640449438203
271,-3,-30,13,494.4185185185185
274,-63,-112,-27,491.35164835164835
277,-153,-134,40,488.9166666666667
280,-201,46,89,486.98207885304663
282,-164,211,69,485.12056737588654
285,64,66,-30,483.6771929824561
288,148,-71,-21,481.27777777777777
291,191,-119,-4,479.20274914089345
295,150,-137,-8,477.421768707483
298,69,-61,-30,475.61279461279463
301,-136,28,-37,473.39
304,-220,188,-45,471.3465346534653
307,-108,16,5,470.1666666666667
310,-68,0,-12,467.9611650485437
313,60,-109,51,465.64102564102564
316,96,-112,120,463.8095238095238
319,105,-103,88,462.3522012578616
322,29,72,-99,460.822429906542
325,32,-13,-51,459.02469135802465
328,-14,-107,67,456.9418960244648
331,-27,-186,89,455.17575757575753
334,-23,40,-46,453.78378378378375
337,15,125,-57,451.8422619047619
340,7,58,48,450.19469026548677
343,-22,-61,21,448.3304093567251
346,43,-215,-44,446.472463768116
350,45,-67,-72,445.2155172413793
353,-167,150,-4,443.6438746438746
356,-146,165,35,442.48587570621464
358,-80,91,65,441.41736694677866
361,27,21,21,440.06111111111113
364,101,-59,-12,438.267217630854
367,130,12,-68,436.78415300546453
370,145,-64,15,435.42818428184285
373,49,-133,43,434.1317204301075
