0,802,341,437,1350.0
3,863,242,1492,726.6666666666666
6,-4,-1024,843,896.1666666666666
9,-1099,-2523,136,872.0
13,-1963,-1623,-1378,1017.1666666666666
16,-1272,573,-1256,1184.6666666666665
19,904,610,-930,1192.8333333333335
22,1187,1401,-87,1167.3809523809523
24,194,1089,271,1157.9166666666665
27,-311,938,368,1109.037037037037
30,-776,630,523,1072.0333333333333
33,-483,755,488,1051.212121212121
36,-69,283,259,1028.2222222222222
39,353,-389,-565,980.1794871794872
42,447,-166,-500,955.5714285714286
45,375,-689,-82,929.9333333333334
48,32,-923,217,908.1875
51,-52,-639,369,889.5098039215686
54,54,-213,186,870.8333333333334
57,277,-234,177,843.4736842105264
60,578,-1364,252,822.7666666666667
63,278,-762,335,827.936507936508
66,146,-634,259,820.2272727272727
69,-369,156,56,808.3188405797101
72,-467,510,-28,791.0416666666666
75,-420,373,-689,780.8000000000001
78,-187,474,-533,777.4615384615385
81,-72,700,-331,770.8148148148148
84,-167,960,103,763.5595238095237
87,-175,904,156,758.264367816092
90,-246,301,272,753.3777777777779
92,-123,0,168,744.3333333333334
95,5,67,78,730.3541666666666
98,312,-668,-150,715.7979797979798
101,320,-753,-139,711.7058823529412
104,313,-549,-47,708.6285714285714
107,195,-470,55,702.9166666666667
110,-37,-245,56,695.8108108108108
113,-67,-254,129,685.7280701754387
116,61,-125,9,677.1196581196582
119,159,-244,-104,666.8166666666666
122,0,-27,76,659.5528455284552
125,-51,357,223,649.4285714285713
128,44,544,54,643.8682170542636
131,8,465,-232,638.6439393939395
134,-99,351,-244,634.1185185185186
137,-340,183,-76,629.7101449275362
140,-328,139,132,624.8156028368794
143,44,-44,-32,620.125
146,181,-305,-121,612.3673469387754
149,258,-277,14,608.1666666666667
152,205,-457,132,603.751633986928
155,87,-211,95,601.0769230769231
158,-88,-278,-52,595.9811320754718
161,-133,-142,-81,591.2283950617284
164,-139,-207,89,586.2727272727273
167,-100,-154,172,581.9642857142858
170,-2,232,-9,577.7543859649122
173,151,222,9,572.6379310344828
176,261,158,16,568.4802259887006
178,145,13,-236,564.7555555555555
181,-1,72,-159,560.9289617486338
184,-130,-35,-27,556.3548387096773
187,-203,-12,18,551.7142857142858
190,-97,-97,23,547.4322916666667
193,28,-126,82,543.2
196,-21,-124,139,539.1919191919192
199,5,-39,169,535.5422885572139
203,152,-182,-82,531.6519607843138
206,85,8,-174,528.8550724637681
209,-94,-12,-42,525.4285714285714
212,48,216,36,521.5399061032864
215,64,155,63,518.462962962963
218,56,-104,22,515.3881278538813
221,21,-260,12,511.94594594594594
224,22,8,93,509.0888888888889
227,-66,145,102,505.56140350877195
230,-86,132,-59,502.94805194805195
233,-48,-132,-135,500.2478632478632
236,-49,-54,-36,497.77637130801685
239,-24,-90,75,494.6333333333333
242,101,28,-73,491.77366255144034
245,102,-11,-46,489.0365853658537
248,139,-19,39,486.1927710843374
251,98,-135,66,483.5674603174603
254,-2,-144,53,481.4039215686275
257,-250,61,-74,478.90310077519376
260,-254,216,13,477.17241379310343
262,-106,-8,6,475.8522727272727
266,51,-15,-19,473.2022471910112
269,42,-7,109,470.48148148148147
272,67,-201,71,468.0879120879121
275,100,-246,65,466.40217391304344
279,10,-168,-22,465.01075268817203
282,-41,0,-79,462.90070921985813
285,-65,90,-58,460.5543859649123
288,-13,46,1,458.57986111111114
291,74,64,4,456.12027491408935
293,43,-27,-4,453.98979591836735
296,-23,5,25,451.6734006734007
300,-15,5,31,449.33333333333337
303,-11,95,-3,447.03300330033005
306,-70,117,-24,444.96732026143786
309,-70,-106,-56,443.2718446601941
312,8,-59,14,441.6762820512821
315,57,84,-4,439.63174603174605
318,94,32,-29,437.8270440251572
321,116,-91,-15,436.0872274143302
324,53,-325,116,434.5864197530864
327,10,-299,113,433.9449541284404
330,-96,-203,70,433.0969696969697
333,-164,82,-89,432.10510510510505
336,-155,202,-64,431.0297619047619
338,-80,115,12,430.22713864306786
342,23,116,37,428.812865497076
345,80,36,58,427.33333333333337
348,148,61,-102,425.8735632183908
351,101,-233,-76,424.8290598290598
354,-41,-106,6,424.0819209039548
357,-74,-49,9,422.62745098039215
360,-90,-7,-18,421.1388888888889
363,-50,67,2,419.62809917355366
366,-9,57,43,418.1530054644809
369,51,63,42,416.67479674796743
372,24,-218,-3,415.3467741935484
375,-31,-225,-13,414.27733333333333
378,-9,-132,-16,413.2883597883598
381,-8,14,14,412.0209973753281
384,28,-10,35,410.45833333333337
387,64,127,10,409.015503875969
390,35,156,-27,407.9230769230769
393,-22,-109,-9,406.89058524173026
396,-22,-305,4,405.67676767676767
399,-28,-261,26,404.95989974937345
402,-7,6,-20,404.2139303482587
405,-12,-46,-3,402.78271604938277
408,-132,76,20,401.4411764705883
411,-62,188,-19,400.5255474452555
414,22,173,-48,399.7222222222222
417,154,-37,1,398.86810551558756
420,109,-57,12,397.9047619047619
423,66,-31,1,396.92198581560285
426,-6,-109,-54,395.7652582159625
429,-69,-127,27,394.7902097902098
432,-117,-118,82,393.9537037037037
435,-35,-92,117,393.34482758620686
438,0,83,-4,392.57762557077626
441,-24,116,-40,391.46485260770976
444,34,-8,16,390.5765765765766
447,32,-99,47,389.42729306487695
450,28,-135,36,388.55999999999995
453,61,-88,-110,387.75055187637975
456,67,-51,-51,387.08333333333337
459,-41,81,-1,386.2287581699346
462,-2,54,7,385.28571428571433
465,5,37,17,384.2258064516129
468,-74,29,42,383.1709401709402
470,-78,-63,22,382.312101910828
473,-37,-148,-36,381.5021097046414
476,12,21,-16,380.82389937106916
479,-19,55,15,379.79583333333335
482,-32,-91,7,378.8633540372671
485,-7,-108,2,378.02674897119346
488,44,105,9,377.1738241308793
491,141,122,-6,376.4146341463414
494,113,-37,1,375.8888888888889
497,38,-163,41,375.1325301204819
500,-90,-217,-16,374.5668662674651
503,-94,-67,-36,374.16865079365084
506,-61,-21,28,373.5266272189349
509,-52,63,47,372.721568627451
512,4,113,34,372.027290448343
515,17,104,22,371.31976744186045
518,28,-34,-6,370.6050096339113
521,65,-63,-20,369.7547892720306
524,80,-105,-55,369.06666666666666
527,31,21,-50,368.56060606060606
530,-20,115,-41,367.80037664783424
533,-52,-61,24,367.187265917603
536,-30,-151,59,366.5083798882681
539,-16,-81,76,366.02777777777777
542,-24,-12,24,365.42909760589316
545,-21,34,-4,364.63003663003667
548,-3,-99,-34,363.8378870673953
551,32,-54,-15,363.1938405797101
554,47,-45,-15,362.4936936936937
557,22,-41,-6,361.81182795698925
560,-8,20,9,361.06951871657753
563,-14,94,-2,360.27836879432624
566,8,-2,-30,359.62433862433863
570,11,-135,30,358.85438596491224
573,-17,-156,62,358.32984293193715
576,-46,-52,-32,357.91319444444446
579,-33,65,-28,357.3195164075993
582,-12,79,11,356.7250859106529
585,2,22,29,356.09572649572647
588,27,29,-6,355.3894557823129
591,59,21,0,354.70558375634516
594,72,-80,15,354.0589225589225
597,54,-44,-2,353.56448911222776
