0,246,-783,-580,1350.0
3,-354,1097,-400,736.3333333333334
6,-2,1333,-54,776.6666666666666
9,-50,1808,-443,738.7777777777777
12,-131,1510,-872,795.8333333333334
15,-413,599,-365,844.1999999999999
18,-294,-117,290,813.3333333333334
21,-360,281,402,759.0952380952381
24,-230,639,513,732.6666666666666
27,66,332,226,724.6666666666666
29,145,-232,1,693.0
32,173,-623,-289,659.6363636363637
35,354,-1066,-34,651.4722222222222
38,360,-1703,186,654.0256410256411
41,0,48,342,675.1428571428571
44,-184,-100,582,652.1333333333334
47,-407,-407,603,641.9166666666667
50,-279,47,-146,643.7058823529412
53,-188,-1118,-536,627.7962962962963
56,198,-125,-168,637.5964912280701
59,284,-166,-49,623.9000000000001
62,250,1236,-69,611.6349206349207
65,311,1253,-122,616.4848484848485
68,-90,941,-326,622.8115942028985
71,-407,553,222,624.0416666666667
73,-556,154,304,622.8399999999999
76,-389,-572,382,619.5769230769231
79,107,228,-212,620.6172839506173
82,237,-24,-449,612.1071428571429
85,185,-251,1,606.0574712643679
89,104,-356,284,597.3777777777777
92,130,-101,-13,592.5591397849462
95,260,-132,-67,582.8333333333333
98,270,-431,29,575.8686868686868
100,-151,-117,162,571.9705882352941
103,-147,-135,236,565.4380952380952
106,-95,126,97,560.0833333333333
110,120,26,11,553.2162162162163
113,-8,304,-222,545.2982456140351
116,-83,262,-436,541.008547008547
119,17,321,0,538.9916666666667
123,198,-89,195,533.4715447154472
125,137,307,118,529.3571428571429
129,20,64,23,526.0542635658915
132,-98,-36,-55,519.4545454545455
135,-119,-386,31,513.7555555555555
138,-131,-391,123,510.8188405797101
141,-61,-480,-24,508.78014184397165
144,-129,-273,36,506.2708333333333
147,-18,87,206,503.0
149,-31,74,140,499.0133333333333
152,17,-4,-75,494.7516339869281
155,141,-175,-100,489.69871794871796
158,252,-364,-60,486.8490566037736
161,380,73,9,485.7098765432099
165,319,85,96,483.3151515151515
167,142,495,101,481.23214285714283
170,-287,248,-135,480.6140350877193
173,-344,133,-135,479.6264367816092
176,-264,22,45,478.3446327683616
179,-116,-74,-23,475.5444444444444
182,-68,-133,-60,472.1912568306011
