0,35,-587,-306
3,99,-836,-553
6,52,304,-549
9,-31,150,-334
12,-69,-173,-232
15,-118,-188,-137
18,-158,-161,-10
21,-179,200,-576
25,-973,1067,224
28,-165,-21,53
31,-167,-260,26
34,-166,-118,27
37,-165,-96,18
40,-162,-63,23
43,-169,1,5
45,-176,-116,-30
48,-156,105,42
51,-160,103,30
54,-164,33,17
57,-164,-112,23
60,-137,-296,-52
63,-73,-292,-130
66,-35,-610,-270
69,-28,-591,-154
72,-59,-201,837
75,108,-387,-396
78,-29,-680,-551
81,-30,-240,-166
85,-346,442,247
87,-145,780,-296
91,-292,826,844
94,-369,454,-138
97,-344,116,10
100,-248,-90,141
102,-97,-292,95
105,-298,209,-105
109,-230,164,-598
112,-138,174,-367
115,-17,239,-385
118,-10,120,-360
121,-30,-278,99
124,-99,-299,320
127,-223,-376,-75
130,-177,-201,129
133,-185,172,174
136,-173,255,118
139,-162,126,92
142,-163,-65,103
145,-140,-211,56
148,-107,-199,-46
151,-87,-104,-101
154,-83,24,-113
157,-85,26,-108
160,-83,-105,-94
163,-103,-161,-53
166,-114,-103,-19
170,-134,-56,27
173,-139,57,59
176,-154,56,75
179,-159,14,89
181,-147,-77,74
185,-141,-93,53
187,-134,-56,31
191,-116,-26,-14
194,-108,-76,-42
197,-100,-68,-67
200,-96,-101,-66
203,-105,-115,-48
206,-111,-90,-37
209,-123,-28,-1
212,-128,-12,13
215,-135,-27,45
218,-140,-50,52
221,-140,-61,54
224,-139,-48,42
227,-133,-32,27
230,-128,-28,-2
233,-117,-45,-19
236,-112,-380,-27
239,1578,740,-8535
242,830,4483,-1210
245,-2565,1797,-2000
248,-503,-1645,2624
251,284,-1140,143
254,-181,-770,-60
257,-168,-552,-27
260,-150,-392,-31
263,-152,-363,-37
266,-167,-310,-55
269,-151,-240,-44
272,-158,-345,-55
275,-168,-344,-54
278,-164,-317,-50
281,-163,-367,-45
284,-165,-357,-44
287,-165,-347,-45
290,-161,-343,-42
294,-185,-543,-54
297,-163,-171,-58
300,-183,-190,28
303,-238,-279,166
306,-257,-70,147
309,-239,-57,173
312,-240,-152,191
315,-247,-74,218
318,-203,-15,256
321,-352,619,413
324,-181,802,-472
327,136,626,-503
330,-5,-13,-131
333,-206,-126,-554
336,140,-754,-390
339,23,-848,-402
342,-67,-460,-262
345,-203,-240,77
348,-102,165,-37
351,-74,215,-15
354,-153,-13,282
358,-227,-36,212
361,-210,-55,6
364,-110,-78,-18
367,-103,-161,-31
370,-125,-189,12
373,-142,-191,28
376,-229,140,-24
379,-6,195,-248
382,-48,-22,-106
385,-118,-252,10
388,-73,-250,-124
391,-107,-188,-27
394,-130,-132,27
397,-109,107,-46
400,-129,77,5
403,-139,-88,109
406,-155,-147,91
409,-140,-149,52
412,-129,-88,8
415,-137,-48,28
418,-128,7,-36
421,-106,-34,-56
424,-105,-96,-50
427,-114,-172,-37
430,-111,-148,-45
433,-116,-61,-30
436,-124,-31,-13
439,-127,-35,7
442,-135,-62,15
445,-137,-111,33
448,-139,-102,33
451,-137,-51,18
454,-130,-32,5
457,-125,-35,0
460,-121,-84,-17
463,-118,-106,-22
466,-114,-114,-35
469,-109,-97,-34
473,-118,-61,-23
476,-121,-54,-13
479,-124,-73,0
482,-128,-83,6
485,-130,-91,13
488,-132,-73,19
491,-129,-58,15
494,-127,-55,7
497,-128,-64,1
500,-123,-91,-1
503,-122,-96,-16
506,-116,-34,-21
509,-116,-78,-23
512,-115,-73,-24
515,-118,-75,-11
518,-122,-79,-10
521,-124,-84,5
524,-124,-78,6
527,-126,-63,12
530,-128,-61,9
533,-127,-62,5
536,-125,-75,0
539,-122,-81,-5
542,-120,-85,-9
545,-120,-81,-15
548,-120,-74,-14
551,-117,-74,-17
554,-118,-79,-16
558,-122,-83,-8
561,-121,-82,-5
564,-123,-71,2
567,-126,-66,4
570,-129,-71,6
573,-125,-75,8
576,-127,-75,2
579,-121,-78,-3
582,-120,-79,-7
585,-121,-80,-12
589,-119,-75,-15
592,-120,-79,-16
595,-122,-81,52
598,-125,-79,-7
601,-124,-74,-5
604,-126,-72,0
607,-126,-71,2
610,-124,-72,0
613,-127,-73,0
616,-124,-76,-2
619,-121,-77,-8
622,-122,-76,-10
625,-123,-79,-9
628,-120,-79,-15
631,-120,-80,-7
634,-122,-78,-7
637,-123,-77,-2
640,-126,-73,0
643,-127,-73,-1
646,-125,-74,2
649,-124,-76,0
652,-123,-78,-4
655,-120,-77,-5
658,-122,-76,-7
661,-123,-77,-10
665,-117,-79,-10
668,-121,-78,-10
671,-122,-77,-6
674,-122,-81,-4
677,-123,-74,-2
680,-126,-73,-2
683,-125,-73,-3
686,-124,-73,-2
689,-122,-75,-4
692,-120,-75,-4
695,-122,-74,-9
698,-122,-76,-11
701,-122,-78,-9
704,-121,-80,-5
708,338,-2901,-4970
711,1126,1877,-4209
714,-1037,364,-6533
717,-1862,307,-677
720,264,-1397,293
723,-151,-1125,76
726,-170,-270,-14
729,-171,-245,-21
732,-148,-106,-23
735,-196,-100,-49
738,-364,-215,-90
741,-20,6,-26
744,-7,-127,11
747,-132,-148,-8
750,-164,-354,-16
753,-159,-237,-22
756,-159,-197,-30
759,-164,-142,-30
762,-163,-171,-26
765,-169,-208,-23
768,-164,-150,-26
772,-164,-124,-18
775,-174,-82,-19
778,-293,-73,37
781,-1016,-37,226
784,-1008,144,432
787,-969,486,389
790,-1057,580,384
793,-744,169,-110
796,121,128,-353
799,106,-10,-417
802,200,-155,104
805,182,106,87
808,143,144,-124
811,209,128,63
813,601,-631,-36
816,584,-634,294
819,140,89,-98
822,49,-293,-680
825,31,105,-735
828,19,-209,-477
831,-19,-91,-191
834,-13,-606,-39
837,-330,-477,90
840,-198,-397,207
843,-152,-170,73
846,-160,206,76
849,-153,270,54
852,-153,-74,59
855,-140,-211,53
858,-131,-277,7
861,-53,-19,-201
864,-98,-40,-111
867,-30,-6,-285
870,-92,-212,-83
873,-107,-279,-25
876,-134,-119,28
879,-128,18,4
882,-145,66,56
885,-165,-19,107
888,-157,-152,94
891,-135,-146,32
894,-137,-124,32
897,-119,-38,-11
