0,30,38,-3
3,13,28,-2
6,-3,8,-2
9,-31,-40,9
12,-39,-56,13
15,-28,-55,7
18,-19,-34,5
21,-9,13,0
24,198,-74,-27
27,397,-259,-75
30,872,-631,-83
33,959,-469,-15
36,1167,983,2474
39,95,-40,1864
42,-1359,-1563,265
45,-2098,623,-2480
48,-651,468,-859
51,1376,-295,527
54,607,138,375
57,-995,1585,-295
60,-936,628,-120
63,-1096,653,5
66,-292,408,357
69,314,515,445
71,790,-295,291
75,631,-506,-453
78,444,-528,-98
81,83,-593,270
84,-209,-1040,144
87,106,-314,-16
90,240,-181,143
93,573,-1048,621
96,482,-1276,650
99,18,-362,847
102,-530,312,578
105,-541,642,-131
109,-229,476,-1398
112,94,511,-667
115,0,812,-92
118,-27,448,474
121,-222,815,294
124,-182,933,133
127,-56,297,314
129,-92,-284,229
133,-66,-799,192
136,149,-770,-268
139,369,-626,-320
142,387,-324,-176
145,336,-176,-121
148,86,470,90
151,-1,202,355
154,-121,41,497
156,-418,-151,136
159,-453,-109,98
162,-80,632,-259
165,-3,641,-256
168,19,286,-271
171,-162,-325,2
174,-142,-97,189
177,-14,169,128
180,425,26,15
183,504,-289,-160
187,50,-181,-145
190,-20,-171,-13
193,-149,-87,-4
196,-128,58,32
199,-136,69,126
202,-126,-78,366
205,-156,200,297
208,-141,412,36
211,142,101,-408
214,357,35,-359
217,388,-227,-243
220,74,-153,119
223,-114,-202,101
226,-246,-53,3
229,-182,-115,6
232,-108,-42,13
235,30,-114,116
238,-6,389,85
241,82,330,-196
244,112,6,-237
247,86,60,-11
250,22,82,91
253,96,177,170
256,77,112,-26
259,-68,-49,-27
262,-232,-384,6
265,-200,-524,88
268,22,-93,-25
271,128,114,-45
274,171,148,-20
277,-109,1,106
280,-253,-83,51
283,45,157,-124
285,281,226,-80
288,374,169,-9
291,141,-89,-144
294,-33,-38,-112
297,-178,135,167
301,-309,123,107
304,-156,-72,-47
307,152,-140,-82
310,158,-121,5
312,-98,-164,132
315,-87,-147,51
318,10,89,-83
321,219,61,-101
324,228,19,-79
327,54,55,38
330,-112,196,45
333,-256,196,3
336,-161,-172,7
339,-66,-243,5
342,35,-46,63
345,62,97,17
347,124,234,-31
350,-13,22,-104
353,-38,-66,-13
356,-57,-220,61
359,15,-23,60
362,103,308,-28
365,124,210,-158
368,31,-67,-38
371,-109,-307,36
374,-228,-244,101
377,-148,-99,87
380,13,237,42
383,1,219,-38
386,-43,138,-75
389,-61,-149,-12
392,-28,-166,49
395,206,64,60
397,326,33,-15
400,316,3,-124
403,48,-113,-32
406,-69,-123,58
409,-136,46,9
412,-125,108,-75
415,-64,69,-91
418,-1,26,31
421,-39,-27,97
424,-76,-13,28
427,104,-17,0
430,197,6,-49
433,125,125,-44
436,56,3,-42
439,2,-28,51
442,-161,32,69
445,-193,-96,68
448,-20,-224,-50
451,34,-222,-87
454,55,140,38
457,73,183,68
460,68,-59,5
463,-67,-82,-52
466,-52,-15,23
469,109,98,12
472,126,200,-13
475,-45,171,-111
478,-103,-46,-36
481,-109,-285,39
484,-6,-182,104
487,127,79,7
491,146,105,-22
493,100,-13,-29
496,86,-90,-16
499,103,-128,-3
502,174,-10,72
505,211,80,82
508,224,65,40
511,138,-124,-71
514,31,-190,-88
517,-78,-28,8
520,-161,94,-4
523,-132,162,34
526,-49,104,0
528,-2,-50,5
532,17,-52,11
534,19,-11,11
537,-11,64,-39
540,-63,103,-5
543,-65,57,-2
546,-45,-58,-22
549,-37,-28,13
552,-62,6,8
555,-174,21,-1
558,-199,-99,10
561,-166,-141,34
564,-26,-65,22
567,14,12,7
570,-28,136,-49
573,-71,111,-42
576,-12,-40,26
579,74,-13,29
582,128,65,1
585,54,122,-73
587,-20,77,-40
590,-73,-104,3
593,-43,-80,6
596,4,-102,-39
599,4,-22,9
602,-26,42,42
605,-56,39,76
608,-38,-70,-16
611,19,-94,-52
614,134,76,38
617,137,124,32
620,74,100,-17
623,-56,-70,-82
626,-76,-37,-10
629,-9,52,56
632,-29,48,4
