0,3,-177,-6
3,0,-178,-3
6,0,-176,-4
9,-1,-176,-3
13,3,-176,-2
16,2,-177,-4
19,0,-177,-1
22,1,-178,-2
25,-136,-178,-44
28,-79,-97,-70
31,-290,-1131,131
34,818,-2670,142
37,1389,-244,-153
40,-940,3171,692
43,-1361,1265,195
46,-2335,-121,21
49,559,-223,-75
52,300,-607,150
56,723,-994,479
58,756,751,213
62,237,275,-157
65,-35,-599,-843
68,631,-1325,41
71,329,-901,-43
74,-715,-486,-331
77,-200,-374,97
80,-166,-12,123
83,-190,379,28
86,-165,227,-186
89,-47,-233,-30
92,-226,-78,2
95,-274,194,93
97,-26,-294,90
100,165,-267,14
103,220,-258,-171
106,234,-223,-40
109,173,-143,165
112,-73,-592,159
115,35,-247,-74
118,-15,-225,-168
121,52,-275,-58
124,-33,-249,46
127,-74,168,122
130,-184,198,-120
133,-60,-51,-46
136,27,-90,-7
139,93,-17,-18
142,-37,-347,130
145,3,-326,-8
148,-33,-343,-214
151,12,-332,-15
154,42,-225,233
157,149,-363,208
160,103,-152,-41
163,56,-154,-143
166,0,-204,-76
169,-33,-275,-49
172,-123,-103,36
175,-122,-19,31
178,-107,-144,-36
181,-38,-132,-118
184,-17,-43,-52
187,22,-180,71
190,111,-325,102
193,165,-268,65
196,108,-235,-123
199,50,-297,-85
202,-47,-186,92
205,0,-204,134
208,30,-100,37
211,-34,-112,-97
214,-72,-124,36
217,-157,-193,20
220,-133,-231,-16
223,-97,-313,-54
226,6,-264,-1
229,52,-177,90
232,133,-184,53
235,106,-114,-71
238,87,-101,-238
241,3,-211,-8
244,-6,-264,121
247,-18,-346,73
250,-48,-243,41
253,-23,-153,-4
256,6,-96,-150
259,32,-117,-34
262,100,-35,135
265,13,-71,154
268,-24,-253,70
271,8,-248,-31
274,53,-254,-47
277,9,-360,-49
280,-56,-182,-13
283,-117,-126,102
286,-62,-150,17
289,-63,-333,14
292,6,-276,-46
295,55,-35,-200
298,103,130,-178
301,122,179,97
304,61,24,-32
306,31,-148,-189
309,5,-147,45
312,79,-92,-23
315,104,-192,-99
319,-42,-229,88
322,-144,-515,61
325,-189,-511,-50
328,-76,-244,-36
331,190,-109,21
334,201,-62,15
337,-14,-181,98
340,-114,-311,18
343,-158,-338,15
347,-54,-234,91
350,48,20,-4
352,28,51,-107
355,9,-37,-148
358,1,-164,46
361,-7,-183,72
364,58,-124,84
367,121,-49,-36
370,104,-150,-97
373,56,-317,-12
376,-85,-340,82
379,-134,-409,116
382,-15,-257,-68
385,43,-73,-94
388,32,-37,-63
391,-61,-103,26
394,-120,-304,59
398,2,-258,-44
401,73,-126,-82
404,123,-91,13
407,77,-146,89
411,6,-223,36
414,-16,-229,25
417,-14,-206,-42
420,-17,-53,36
423,-35,-81,33
426,-46,-106,-15
429,-65,-274,-67
432,-38,-278,-61
435,57,-181,52
438,55,-115,68
441,55,-117,7
444,-40,-206,-76
447,-30,-263,-1
450,-30,-315,43
453,10,-252,26
456,23,-141,23
459,44,-48,-21
462,40,-77,-9
465,12,-128,-18
468,-4,-197,-73
471,-8,-233,-15
474,-23,-180,97
477,-25,-183,3
480,-17,-201,-87
483,-7,-264,6
486,-13,-243,91
489,-23,-156,-12
492,-13,-109,-59
495,-3,-97,-60
499,8,-136,4
501,-5,-219,-23
505,15,-227,2
508,42,-181,32
511,65,-186,-4
514,51,-128,63
518,-31,-207,3
521,-9,-246,-29
524,-42,-229,-13
527,-35,-206,24
530,-43,-166,32
533,3,-129,-32
536,21,-133,-82
539,19,-158,13
542,17,-218,67
544,28,-179,18
547,12,-154,-39
550,-12,-159,-85
553,-26,-210,26
556,-7,-199,83
559,11,-165,5
563,14,-153,-32
566,19,-116,-116
569,35,-114,-63
572,21,-153,-9
575,-22,-255,37
578,-29,-293,10
581,-32,-181,0
584,-2,-139,1
587,12,-179,0
590,26,-165,7
592,-3,-145,-15
595,-24,-143,-27
598,-36,-180,-32
601,-19,-189,-25
604,8,-128,44
607,25,-156,28
610,34,-219,-34
613,53,-195,-3
616,62,-169,16
619,44,-157,0
622,-29,-175,23
625,-52,-212,27
628,-49,-199,-54
631,-41,-194,-43
634,-30,-108,3
