0,827,203,30,0.0
3,1041,812,-62,553.3333333333333
6,2198,1315,405,695.8333333333333
9,2069,1206,3013,965.8888888888888
12,346,-5133,3570,1298.4166666666667
15,-4070,-4679,-1846,1682.0
18,-2948,-171,-2624,2023.611111111111
21,1013,-1088,-4826,2036.5714285714284
24,416,3856,-2181,2095.625
27,637,-3259,167,2124.0
31,-845,132,151,2067.0333333333338
33,-1083,3425,1833,1931.4848484848483
37,-1277,3451,1774,1963.3333333333333
40,-715,92,2319,1994.4102564102566
43,760,-913,1875,1940.6666666666667
46,394,1499,-336,1903.4666666666665
50,1014,121,-801,1843.4375
53,629,-2354,-1723,1784.7254901960785
55,-292,414,-173,1783.8333333333333
58,-362,-268,-65,1715.8947368421052
62,222,-2696,-491,1651.6833333333334
65,289,-2001,-165,1636.6666666666667
68,116,1480,855,1608.560606060606
70,152,1537,1110,1582.840579710145
73,-27,-1231,1236,1564.0972222222222
76,392,228,769,1542.7866666666666
79,708,55,786,1508.948717948718
82,646,-324,501,1479.5925925925926
85,-395,468,-842,1451.404761904762
88,-393,146,-1446,1427.8505747126437
91,-372,1683,-303,1408.9777777777779
94,-367,1358,-423,1395.3333333333333
97,-157,82,-1029,1380.3541666666667
100,-286,976,-172,1357.3939393939393
103,-139,805,375,1337.4117647058822
105,-218,574,929,1317.4761904761906
108,-174,222,540,1302.3703703703704
111,30,244,-414,1281.009009009009
114,258,142,-122,1258.5964912280701
117,302,-1286,-50,1235.91452991453
120,297,-1006,668,1223.6666666666665
123,121,-827,892,1214.7235772357722
126,-98,-588,234,1205.1666666666665
129,-112,-209,-340,1188.922480620155
132,-84,-1416,-527,1171.4545454545455
135,383,103,71,1164.8814814814814
138,452,-154,335,1147.942028985507
141,201,401,501,1134.4468085106382
144,-283,911,527,1122.6388888888887
147,-644,769,175,1115.517006802721
150,-810,979,-1024,1107.7933333333335
153,-552,109,-794,1108.37908496732
156,-488,-559,-354,1100.2371794871797
159,89,466,215,1092.062893081761
161,313,-193,257,1080.296296296296
164,379,895,174,1068.9151515151516
168,133,448,-61,1062.0178571428573
171,278,-225,-186,1050.6491228070176
174,284,55,39,1039.942528735632
177,343,-625,225,1027.8418079096045
180,296,28,98,1020.6722222222223
183,197,-311,-129,1009.5245901639345
186,-92,-488,32,999.8924731182796
