0,-37,56,438
3,-14,80,441
6,-20,113,449
9,-8,137,402
12,-15,203,372
15,-25,115,273
18,-31,136,241
21,-38,148,161
24,7,62,-55
27,-26,123,-151
30,-45,-54,-1013
33,-58,115,-1316
36,22,409,-2551
39,77,136,-3426
42,67,23,-4352
45,198,-713,-5394
48,214,-1135,-4591
51,236,-1175,-2803
54,249,-1308,-73
57,230,-917,189
60,290,-356,86
63,260,-314,249
66,173,-326,467
68,112,10,448
71,108,244,383
74,125,393,428
77,76,412,655
80,28,313,642
83,10,331,583
86,26,-184,500
89,42,-267,493
91,110,-279,419
94,203,-123,65
97,149,-106,-28
100,76,-260,-108
103,-4,-299,-324
106,-10,-270,-423
109,-10,-102,-412
112,-13,-69,-386
115,-33,12,-381
119,-198,232,-152
122,-110,-32,-83
125,-30,-47,-79
128,50,-221,-119
131,-33,137,-116
134,5,176,61
137,33,-6,140
140,177,-121,82
143,171,-281,112
146,74,-156,133
149,-38,-34,130
152,-84,62,117
155,-87,100,80
158,-55,95,81
161,-46,175,151
164,-68,249,195
167,-122,256,216
170,-97,168,193
173,-17,18,139
176,102,-110,52
179,136,-165,-33
182,116,-135,-158
185,101,-157,-265
188,103,-178,-305
191,143,-264,-242
194,125,-269,-161
197,80,-123,19
200,-40,-52,83
203,-82,11,121
206,-62,57,76
209,-37,144,50
212,-37,169,-6
215,-54,180,-29
218,-65,93,-32
221,-46,27,12
224,1,-157,42
228,71,-192,71
231,94,-118,69
234,105,-88,28
237,107,-62,-7
240,84,-75,-29
243,68,-78,-41
246,-28,-52,-35
249,-24,-14,-46
252,-56,82,-28
255,-76,40,25
258,-64,35,69
261,-45,-5,96
264,3,13,63
267,20,17,7
269,39,-19,-116
272,77,-68,-150
275,94,-141,-171
278,77,-212,-111
281,60,-211,-56
284,36,-112,66
288,16,-50,95
291,8,44,185
294,-4,60,136
297,-16,77,131
300,-35,86,81
303,-38,89,36
306,-32,78,8
308,-4,22,-66
311,12,-11,-83
314,23,-104,-102
317,39,-139,-81
320,50,-166,-53
323,81,-176,-6
326,92,-157,11
329,90,-90,8
333,56,-55,-16
336,21,-5,-41
339,-34,11,-45
342,-48,26,55
345,-45,38,86
348,-50,42,131
351,-33,48,179
354,-15,41,158
357,13,3,37
360,72,-23,-30
363,87,-47,-103
366,78,-94,-188
369,63,-122,-187
372,42,-170,-94
375,35,-174,-55
378,28,-108,-9
382,13,-57,50
385,2,38,136
388,-25,67,96
391,-34,79,92
394,-40,45,65
397,-38,15,34
400,-33,0,14
403,2,-27,-27
406,24,-38,-16
409,46,-71,-9
412,76,-78,-13
415,87,-81,-12
418,92,-81,-34
421,76,-77,-51
424,54,-83,-102
427,10,-79,-88
430,-10,-80,-66
433,-36,-40,10
436,-43,-13,58
439,-31,29,115
442,-22,35,111
444,-15,29,99
447,9,9,72
450,20,-3,45
453,34,-16,20
456,50,-46,-27
459,49,-63,-62
462,48,-76,-97
465,49,-101,-113
468,48,-97,-87
471,39,-84,-11
474,37,-65,20
477,31,-48,38
480,12,-12,38
482,-6,-2,21
486,-21,4,6
488,-35,-4,8
491,-31,-17,10
494,-13,-30,42
497,0,-35,59
500,17,-30,71
504,48,-23,48
507,58,-18,9
510,62,-28,-77
513,58,-48,-107
516,39,-81,-94
519,23,-93,-65
522,10,-98,-26
525,0,-71,23
528,4,-50,35
530,5,-12,43
534,4,-1,43
537,5,10,45
540,2,10,24
543,1,2,21
546,5,-31,8
549,9,-42,0
552,17,-50,-7
555,23,-63,-27
558,29,-63,-24
561,33,-55,7
563,49,-48,12
566,54,-42,9
569,44,-37,-25
572,31,-36,-44
575,17,-39,-56
578,-6,-44,-35
581,-16,-41,-4
584,-20,-30,51
587,-14,-28,79
590,-8,-30,93
593,14,-22,59
596,28,-19,22
599,35,-19,-5
602,42,-23,-49
605,40,-40,-70
608,27,-54,-56
611,23,-67,-37
614,21,-74,0
617,21,-65,12
620,17,-58,20
623,16,-36,47
626,17,-25,39
629,15,-13,25
632,10,-7,-10
