0,30,73,-160
3,25,71,-192
6,13,63,-242
9,-18,10,-305
12,-29,-21,-293
15,-28,-112,-308
18,-12,-63,-334
21,-10,-45,-345
24,592,16,358
27,106,-102,155
30,-873,322,-2722
33,277,294,-422
36,268,-944,-553
40,-1276,-269,-3089
43,-2450,1413,231
46,-1144,24,262
49,-8,-233,310
52,1087,-1059,2887
55,1037,-578,3475
58,1059,581,3323
60,666,1379,-1297
63,26,1096,-1883
66,-144,347,-1047
69,-34,-351,-1422
72,34,-167,-1640
75,321,-112,-1859
78,812,-12,-1876
81,1076,-156,-1748
84,674,-729,-1225
87,538,-869,-669
90,475,-530,16
94,5,-298,-31
97,-299,-182,156
100,-109,-104,638
103,-88,77,657
106,-445,547,277
108,-629,668,116
111,-655,647,-65
114,-503,461,-320
117,-279,318,-629
120,-2,229,-161
124,94,1,10
127,68,-25,-273
130,252,-72,-451
133,311,-95,-586
137,190,-223,-324
140,144,-253,-12
143,110,-285,292
146,74,-138,329
150,29,587,84
152,-32,838,-85
155,-143,924,-71
158,-156,812,-85
161,-174,381,-130
164,-171,93,-161
167,-138,-143,-291
170,-59,-474,-571
173,-27,-582,-606
177,82,-660,-542
180,131,-690,-600
183,187,-622,-496
186,198,-244,-428
189,146,-40,-479
192,31,112,-505
195,-8,185,-307
198,-53,291,38
201,-126,386,22
203,-143,417,66
206,-128,420,75
210,-87,271,26
213,-66,167,-82
216,-25,97,-208
219,2,119,-256
222,35,159,-188
225,100,60,-234
227,136,-77,-303
230,124,-202,-353
233,93,-266,-401
236,56,-299,-498
239,-37,-170,-468
242,-108,-93,-415
246,-86,140,-266
249,-41,279,-255
252,-17,366,-105
255,14,313,-78
258,30,266,-93
261,-10,49,-122
264,-35,-58,-243
267,-28,-195,-276
271,-21,-199,-306
274,-21,-84,-435
277,21,-44,-425
280,74,-1,-301
283,87,28,-306
286,70,79,-297
289,30,164,-232
291,21,145,-187
294,27,95,-106
297,1,54,-59
300,-68,89,-92
303,-123,141,-257
307,-42,146,-270
310,-3,23,-240
313,-52,27,-273
316,-56,145,-424
319,1,179,-434
322,36,116,-365
325,106,-136,-246
328,117,-287,-203
331,103,-373,-80
334,12,-227,-206
337,-14,-92,-298
340,-46,176,-348
343,-51,252,-335
346,-53,275,-238
349,-45,215,-208
352,-26,211,-187
355,71,197,-172
358,48,161,-166
361,57,92,-169
364,26,-84,-162
367,-15,-136,-195
370,-41,-149,-296
373,-15,-49,-348
376,-6,9,-343
379,15,129,-292
382,6,151,-260
385,-28,145,-240
389,-24,65,-313
392,21,-73,-253
395,65,-133,-194
398,67,-155,-156
401,45,-33,-176
404,25,45,-278
407,9,111,-324
410,-31,200,-335
413,-49,216,-306
417,-91,176,-254
420,-102,64,-185
423,-26,-3,-161
426,19,-38,-151
429,90,-37,-147
432,95,-23,-153
435,72,-1,-212
438,5,-6,-280
441,-1,3,-340
444,8,58,-409
447,-6,75,-409
450,-29,84,-259
453,-39,86,-215
456,-20,51,-215
460,28,-38,-214
463,35,-36,-198
466,32,-10,-228
469,13,16,-253
472,-19,87,-249
475,-25,144,-260
478,-15,198,-240
481,-27,230,-229
484,-33,162,-183
488,-20,-27,-189
491,-3,-166,-255
494,31,-182,-271
497,46,-145,-262
500,70,23,-255
503,78,92,-296
506,72,146,-295
509,-1,141,-292
512,-34,127,-308
515,-73,61,-298
518,-78,8,-271
521,-76,-25,-157
524,-39,3,-150
527,-14,64,-162
530,45,127,-200
533,67,92,-219
536,71,35,-221
538,31,-24,-289
541,31,4,-326
544,26,53,-321
548,-19,116,-263
551,-18,94,-223
554,-17,-27,-184
557,-19,-107,-213
560,4,-84,-246
563,15,-26,-301
566,-23,93,-324
569,-12,119,-296
572,13,134,-246
576,50,152,-241
579,28,143,-161
582,-21,56,-199
585,-39,13,-198
588,-26,-36,-201
591,-12,-36,-210
594,-9,-33,-230
597,-4,23,-275
600,11,68,-296
603,55,79,-273
606,58,55,-240
609,51,42,-230
612,24,32,-272
614,4,35,-293
617,-26,37,-293
620,-64,7,-275
623,-49,-10,-229
626,-28,3,-175
629,9,32,-203
632,18,75,-237
