0,-3,-130,17
3,-6,-130,13
6,-4,-131,10
9,-7,-129,11
12,-1,-127,16
15,-3,-126,17
18,-7,-125,13
21,-3,-125,15
24,629,123,-188
27,428,523,-35
30,1103,942,249
32,-716,-1508,264
35,-1751,-6389,-420
38,-2370,-1802,583
41,816,6758,880
44,2308,8022,-78
47,1605,4124,-777
50,913,-4102,532
53,706,-7973,695
56,-1178,-1649,-1577
59,-1914,-2752,-1289
62,-1267,2085,-542
65,139,3560,-35
68,1022,-426,1292
71,561,-2869,1171
73,354,-5615,36
76,112,-3256,-1194
79,-691,-680,-780
82,-1060,594,94
85,-106,529,1413
88,125,-215,1150
91,40,-3337,1146
94,-560,-3714,-63
97,-406,-353,-673
100,-254,1141,-522
103,-159,1232,-388
106,535,-827,961
109,861,-1271,1159
112,757,192,538
115,-221,606,-1049
118,-460,765,-987
121,-324,792,90
124,-143,511,317
127,-92,223,204
130,-127,74,-49
133,-121,-276,48
136,-257,-260,60
139,-216,-14,-131
142,205,-421,-85
145,383,-559,22
148,350,-532,122
151,38,-384,-107
154,-171,-120,-253
157,-163,-180,3
160,17,-204,172
162,237,-124,288
165,432,43,124
168,313,166,12
171,89,247,-68
174,-312,163,-108
177,-344,29,-1
180,-139,17,84
183,51,183,18
186,104,222,-67
189,-58,-264,84
192,-166,-460,160
194,-193,-553,-85
198,-18,-537,-225
201,91,-334,-216
204,146,-181,43
206,71,-103,135
209,-89,-235,209
212,-93,-295,132
215,-43,-204,-11
218,75,114,-196
221,107,138,-129
224,87,23,111
227,-61,-20,225
230,-128,-91,203
233,-144,-69,56
236,-88,-24,-124
239,38,-115,-263
242,58,-236,-187
245,58,-442,58
248,35,-434,159
251,23,-339,193
254,39,-124,111
257,66,-93,37
260,78,-99,-12
263,-29,-119,11
266,-119,-118,32
269,-190,0,-20
272,-137,13,-42
275,-58,-110,-42
278,58,-141,17
281,67,-158,17
283,7,-188,-14
286,-27,-224,-12
289,-36,-199,-8
292,57,-169,19
295,103,-103,52
298,86,-32,38
301,20,-76,29
304,-35,-243,49
307,-76,-303,78
310,-46,-264,29
313,44,-43,-58
316,38,9,-38
319,-39,-79,-10
322,-140,-168,2
325,-124,-210,18
328,-41,-184,36
331,20,-114,15
334,82,-63,-8
337,64,-120,-13
340,-12,-212,3
343,-83,-239,74
346,-42,-195,89
349,7,-79,16
352,67,-68,-25
354,73,-77,-21
357,31,-197,-18
360,-17,-229,-21
363,-46,-56,6
366,-14,18,31
369,23,9,62
372,-1,-143,13
375,-31,-174,-63
378,-38,-217,-30
381,-58,-259,38
384,-56,-187,95
387,2,-156,136
390,19,-170,113
393,-59,-186,-22
396,-36,-147,-96
399,-34,-44,-126
403,-25,-86,-70
406,35,-106,52
409,61,-73,112
411,48,-53,132
414,-48,-82,47
417,-62,-118,-6
420,-45,-185,-74
423,1,-193,-72
426,23,-204,-46
429,56,-206,67
432,43,-195,111
435,18,-184,118
438,0,-159,21
441,16,-133,-96
444,-10,-117,-86
447,-35,-104,-55
450,-58,-91,65
453,-69,-82,95
456,-86,-43,89
459,-77,-55,40
462,-42,-112,-29
465,25,-289,-106
468,31,-332,-66
471,29,-215,64
474,41,-155,91
477,43,-93,82
480,13,-38,25
483,6,-63,16
486,13,-149,16
489,-18,-148,-10
492,36,-85,-30
495,-3,-78,-13
498,-1,-103,7
501,-39,-171,8
504,-47,-186,13
507,-13,-196,59
510,6,-207,84
513,14,-205,75
516,43,-137,-28
519,33,-119,-69
522,-73,-150,-26
525,-87,-133,40
528,-68,-92,97
531,-8,-81,120
534,-6,-109,-19
537,-20,-112,-102
540,-23,-205,-138
543,-48,-220,-44
546,-29,-212,38
549,86,-124,127
552,115,-99,116
555,97,-112,74
558,11,-132,-72
561,-30,-140,-102
564,-60,-164,-20
567,-38,-162,42
570,9,-107,129
573,1,-117,124
576,-23,-169,78
580,-69,-163,-69
583,-79,-115,-84
586,-45,-128,-33
589,-4,-154,13
592,60,-143,47
595,48,-128,48
597,17,-152,40
600,-23,-168,34
603,-17,-160,20
606,-2,-132,-1
609,-2,-137,-7
612,-17,-112,39
615,-32,-100,57
618,-32,-117,42
621,-2,-138,-35
624,30,-137,-62
627,52,-178,-44
630,47,-179,-10
633,37,-142,33
