0,-9,-198,37
3,-6,-197,36
6,-5,-200,36
9,-6,-198,39
12,-7,-197,37
15,27,-315,45
18,31,-223,42
21,-221,-444,79
24,167,-280,37
27,94,15,-267
30,-572,-191,922
33,-344,938,141
36,54,568,202
39,-840,-1862,3446
42,-2455,-184,1372
45,-2375,-604,-6166
48,173,1902,-3279
51,1977,314,495
54,1456,-599,1257
57,238,697,1236
61,1387,719,954
63,822,142,732
66,82,21,43
69,232,-2076,323
72,382,-2573,713
75,239,-1349,531
78,139,-1232,482
80,416,-611,572
83,513,-133,698
86,-168,728,1725
89,-39,136,160
92,142,-1075,-267
95,69,-831,76
98,-76,-211,97
101,8,-400,80
104,-72,-564,-268
107,-418,23,-877
110,-456,396,-698
113,-339,922,-406
116,-195,549,-109
119,-242,219,-144
122,-250,-84,0
125,-190,109,-36
128,-152,219,8
131,49,63,401
134,173,52,542
137,50,-191,914
140,20,-667,802
143,-13,-971,543
146,-62,-753,174
149,-60,-625,-61
152,103,-729,-791
155,117,-846,-813
158,100,-553,-533
161,9,-16,115
164,3,176,144
166,-55,244,115
169,-130,403,-130
172,-115,447,-153
175,-54,283,-15
178,-69,37,102
181,-24,-175,176
184,25,-616,242
187,36,-652,244
190,98,-691,245
193,111,-449,260
196,97,-332,175
198,42,-123,13
202,-119,-157,-168
205,-158,-331,-34
208,-96,-382,73
211,-63,-303,140
214,30,-61,39
217,109,-29,-10
220,119,32,-53
223,74,97,-66
226,29,92,-145
229,-56,89,-114
232,-97,-46,-17
235,-120,-442,83
238,-123,-712,92
241,-98,-799,94
244,-9,-565,147
247,61,-332,172
250,158,-106,153
253,212,30,118
255,114,16,151
258,21,-47,146
261,-66,-168,11
264,-82,-73,-78
267,-90,23,-148
270,-53,-75,-50
273,-19,-250,69
276,-78,-397,134
279,-83,-320,74
282,-32,-154,-73
285,26,-68,-44
288,8,-140,-1
291,-1,-332,39
294,-2,-340,31
297,-29,-200,46
300,58,-151,2
303,104,-176,-20
307,69,-256,33
310,27,-283,83
313,12,-170,120
316,-4,-11,105
319,-72,93,89
322,-134,-40,101
325,-164,-327,131
328,-155,-347,92
331,-130,-369,49
334,73,-310,-102
337,190,-240,-135
340,267,-249,-9
343,182,-235,34
346,92,-59,70
350,-110,47,-28
353,-176,-95,-55
356,-180,-270,69
359,-146,-369,85
362,-100,-345,53
365,-60,-301,31
368,32,-163,48
371,224,-59,83
374,250,-33,89
377,127,-165,87
380,-9,-218,54
383,-129,-190,44
386,-191,-228,24
389,-126,-259,18
392,-34,-287,38
395,-10,-280,60
398,4,-194,53
401,0,-119,20
404,15,-121,-13
407,46,-132,-51
410,47,-231,-6
414,-18,-243,72
417,-33,-267,-16
420,-12,-261,-10
423,3,-255,-8
426,52,-281,36
429,67,-285,72
432,40,-146,102
435,-15,-76,153
438,-24,-53,134
441,-76,-80,50
444,-116,-150,37
447,-125,-252,32
450,-91,-269,19
453,-61,-240,2
456,96,-195,8
459,176,-209,25
462,216,-275,33
464,106,-313,42
467,23,-240,36
470,-42,-156,3
473,-134,-104,-42
476,-150,-157,-4
479,-119,-208,73
482,-83,-242,98
485,-59,-260,82
488,23,-176,39
491,85,-115,52
494,130,-90,52
497,141,-182,50
500,77,-243,47
502,3,-289,45
506,-93,-267,64
509,-90,-208,72
512,-40,-203,80
515,-15,-193,60
519,-22,-173,13
522,-38,-118,0
525,-19,-129,-28
528,11,-160,2
531,51,-195,62
534,30,-228,70
536,-3,-259,36
540,-47,-240,-14
543,-38,-217,-4
546,40,-211,23
549,70,-214,37
551,59,-221,64
554,-19,-236,119
557,-32,-207,118
560,-25,-172,85
563,-12,-126,26
566,-18,-108,24
569,-101,-137,43
572,-106,-163,43
575,-106,-183,46
578,22,-239,32
581,93,-278,35
584,138,-302,41
587,97,-291,44
590,46,-174,33
593,-43,-164,-5
596,-53,-163,-31
599,-57,-143,-24
602,-72,-130,19
605,-92,-134,69
609,-89,-211,95
612,-46,-274,76
615,53,-255,41
618,97,-186,34
621,112,-149,29
624,68,-162,56
628,-12,-205,108
631,-18,-303,111
