0,-563,-658,36,1350.0
3,-885,-629,-435,460.90000000000003
6,-635,-516,-439,587.7666666666668
9,-292,357,-194,586.1777777777778
13,486,1102,-98,516.9083333333334
16,582,1267,250,1212.2
19,77,1166,-203,1393.7
22,-257,482,-245,1393.7
25,-318,-14,-253,1282.6000000000001
28,-195,-300,-105,530.2
31,108,-696,394,478.09666666666675
34,122,-497,554,433.40000000000003
37,165,-361,391,609.4000000000001
40,156,-276,-273,609.4000000000001
43,213,-214,-356,430.1
46,302,-353,94,435.4777777777778
49,364,-620,219,425.425
52,84,-249,59,400.40000000000003
55,-194,-78,-69,400.40000000000003
58,-412,155,-187,395.6140350877194
61,-288,131,21,389.6566666666667
64,-199,51,74,378.784126984127
67,-31,468,125,366.9666666666667
70,74,490,47,514.8000000000001
73,82,560,3,539.0
75,-69,527,-162,616.0
78,-30,338,-56,616.0
81,49,-527,64,579.7
85,121,-679,28,371.8
88,92,-357,-7,335.664367816092
91,-14,-356,35,330.0488888888889
94,-49,-331,69,324.19247311827957
97,-90,26,-42,319.20625
100,-13,46,-31,311.28888888888895
103,186,-73,-68,303.10392156862747
106,129,136,-104,297.86952380952386
108,8,336,-93,293.35370370370373
111,-35,320,55,369.6
114,-49,326,209,369.6
117,-118,56,193,358.6
120,-80,-92,-95,358.6
124,0,-185,-95,276.04634146341465
127,-90,-83,6,271.91825396825396
130,-147,-158,72,267.1209302325582
133,102,-224,11,264.19166666666666
135,163,-229,25,261.0666666666667
138,110,-142,53,258.71521739130435
141,105,-186,21,255.59007092198584
144,87,-147,-21,252.6486111111111
147,-74,201,-71,249.40068027210884
150,-83,242,-77,246.95000000000002
153,-3,224,16,266.20000000000005
156,-20,313,37,266.20000000000005
159,-63,88,-10,344.3
163,-51,-29,-73,344.3
166,-31,-147,28,233.35999999999999
169,-35,-103,31,230.54166666666669
172,-12,-275,32,227.58421052631584
175,36,-227,-3,225.6770114942529
178,28,-86,-43,223.50508474576273
181,69,-141,82,220.73944444444444
184,116,-193,3,218.87595628415303
187,80,21,-80,217.19086021505382
189,-22,110,51,214.79682539682545
192,-9,177,95,212.48906250000002
195,-10,102,1,194.70000000000002
199,-78,104,-54,194.70000000000002
202,-35,74,-61,206.42238805970155
205,-33,-15,-2,204.30343137254906
208,-24,-80,-94,201.60821256038645
211,8,-80,11,199.7652380952381
214,64,-107,124,197.4629107981221
217,89,-55,49,196.2226851851852
220,37,-27,-37,194.50410958904112
223,-11,-12,-53,192.37612612612617
226,-2,-61,-8,190.18266666666668
229,-11,-66,77,188.02280701754387
232,-52,43,42,186.31428571428572
235,-3,72,-69,184.56965811965813
238,36,24,-12,182.90168776371308
240,-1,19,28,180.9454166666667
243,-23,-23,52,178.92880658436215
246,-7,-21,-4,177.18495934959353
249,-2,-42,11,175.19156626506026
252,-2,-38,-5,173.34603174603177
255,50,-11,-8,171.5007843137255
258,75,-30,-35,169.80077519379847
262,-24,32,0,168.4390804597701
265,-56,-85,-9,166.75833333333335
268,7,-54,31,165.50262172284647
271,-11,86,109,164.03851851851854
274,-13,49,-55,163.06593406593407
277,32,-46,-90,161.75978260869567
280,22,-10,-47,160.68279569892476
