0,154,-329,598,1350.0
2,-76,-676,998,560.3333333333333
6,-554,-1938,30,671.8333333333333
9,-540,-1586,-1135,794.7777777777777
12,285,744,-934,917.8333333333334
15,427,2134,-188,905.1333333333333
18,163,1846,-91,940.3333333333334
21,-63,1995,-42,934.5714285714286
23,-261,934,114,930.25
26,-652,432,391,897.5925925925926
29,-317,627,502,877.0
32,-8,-123,421,859.2727272727273
35,338,-277,157,819.6666666666666
38,490,-515,-434,791.7948717948718
41,491,-910,-734,783.7857142857143
44,201,-1103,-105,792.3111111111111
47,62,-908,84,784.6458333333334
51,214,-672,49,770.9215686274509
54,417,-632,348,756.5185185185186
57,250,-664,478,751.7368421052631
60,-37,52,430,747.35
63,-365,152,135,729.5238095238095
66,-352,388,-167,715.3333333333334
69,-302,302,50,706.072463768116
72,-309,605,-98,694.0694444444443
75,-115,1027,-269,687.8
78,-21,856,-422,687.1282051282051
81,-38,281,-146,685.1234567901236
84,53,-141,79,673.3333333333333
87,175,-344,237,660.1494252873563
90,156,-199,70,653.2111111111112
93,-52,-100,-60,643.1612903225807
96,-92,-552,1,631.5208333333333
99,-15,-539,24,624.9595959595961
102,-47,-336,42,618.1274509803923
105,25,-180,-11,610.2285714285715
108,37,-162,56,600.8333333333333
111,109,256,-136,592.2972972972973
114,137,136,-18,586.3684210526317
117,167,58,57,578.948717948718
120,199,194,118,571.825
122,48,265,57,566.9105691056911
125,-142,297,-146,561.1111111111111
128,-333,121,-99,557.2480620155038
131,-276,52,65,553.3181818181818
134,-192,2,101,548.3777777777777
137,103,-339,19,542.9420289855072
140,131,-264,106,538.9148936170213
144,61,-134,58,535.3333333333333
146,42,-250,-140,530.2108843537414
149,52,-108,-94,526.4866666666667
152,-7,40,-29,521.7450980392157
155,9,226,-18,516.0448717948718
158,14,162,-33,511.67295597484275
161,14,64,-1,507.19135802469134
165,8,28,168,502.08484848484846
167,-51,63,78,497.90476190476187
170,-74,83,-156,493.80116959064327
173,-102,116,-140,490.5344827586207
