0,-16,-48,-4
3,-17,-50,0
6,-13,-50,2
9,-10,-52,-3
12,-6,-53,-2
15,-4,-55,-3
18,-5,-59,-7
21,-8,-64,-9
24,-5,-64,-7
27,-6,-66,-7
31,32,-1099,-8
34,-223,-1604,10
37,-1355,-3668,3200
40,-1149,-1823,8245
43,-1095,3270,9007
46,-6296,7939,-6991
49,1587,7101,-6991
52,4068,1594,-2706
55,2586,-5576,-3987
58,854,-8034,-4450
61,-204,-1011,2104
64,-481,3810,3261
66,-1157,4774,1360
70,98,4337,1064
73,323,3731,3671
75,944,-1799,783
78,973,-1743,289
81,358,-1824,998
85,-404,-2550,-786
88,-278,-550,-291
91,459,-361,479
94,728,-1156,438
96,1095,-1611,1000
99,845,-980,1552
102,448,-452,1772
105,-169,145,972
108,-339,1462,769
111,156,419,521
114,711,-688,784
117,572,-2050,1414
120,554,-1727,1485
123,281,100,1052
127,-375,12,927
130,-333,511,743
132,-388,1109,341
135,-363,746,-109
138,-219,542,-782
142,-358,250,-2067
145,-550,188,-2849
148,-467,399,-2616
151,-248,-125,-2123
154,91,-1687,-1010
157,387,-1417,-563
160,792,-193,257
162,755,319,547
165,504,538,668
168,-244,264,513
171,-82,435,529
174,207,254,548
177,280,-21,119
179,213,242,107
182,131,699,221
185,-71,418,409
188,-178,-190,447
191,-222,-888,299
194,34,-788,-142
197,131,-398,-312
200,193,-97,-548
203,126,109,-502
206,29,350,-385
209,-147,187,-128
212,-171,-44,-92
215,-311,29,43
218,-345,5,201
221,-105,-48,236
224,-65,165,62
227,-88,-95,-86
230,-30,-442,-301
233,25,-701,-333
236,130,-355,-275
239,125,-136,-226
242,183,106,121
245,164,230,300
247,148,305,391
250,92,156,495
254,-76,12,505
256,-118,-72,422
259,-153,2,338
262,-174,93,195
265,-123,128,-51
268,-90,49,-195
271,-46,-370,-358
274,115,-546,-612
277,160,-594,-612
280,185,-417,-344
283,86,-231,-178
286,-30,-50,90
289,79,87,171
292,164,288,214
295,23,360,243
297,-126,386,259
300,-273,413,253
303,-319,244,125
306,-248,13,0
309,-127,-186,-130
312,115,-369,-287
315,188,-317,-289
318,206,-302,-153
321,157,-400,-68
324,96,-448,16
327,63,-328,136
330,69,-114,161
334,17,-63,125
336,-24,320,92
340,-173,448,41
343,-209,508,28
346,-233,330,10
348,-135,195,3
351,2,-26,0
355,142,-191,1
358,119,-417,1
361,-5,-416,-11
364,-18,-469,-125
367,70,-519,-208
370,136,-510,-230
373,157,-143,-91
376,68,75,-16
379,-165,360,116
382,-226,490,177
385,-242,575,212
388,-152,391,171
390,-65,158,83
393,9,-28,-8
396,63,-153,-132
399,79,-150,-150
402,96,-218,-151
405,157,-331,-145
408,188,-443,-126
411,167,-525,-23
414,92,-473,29
417,-123,-143,50
420,-163,42,23
423,-190,127,1
426,-104,76,13
428,-82,98,49
431,-101,197,87
434,-153,402,145
437,-136,394,136
440,-79,134,126
443,55,-75,65
446,111,-490,3
450,139,-578,-98
453,104,-352,-126
456,-3,-212,-120
459,-3,-121,-75
462,99,-114,-63
465,128,-88,-63
468,72,45,-59
471,-12,147,-34
474,-171,325,29
477,-176,365,38
480,-163,293,44
483,-77,-27,84
486,-31,-107,93
489,-5,-150,22
492,17,-196,5
494,48,-263,-52
497,121,-359,-127
500,157,-363,-131
503,164,-263,-108
507,73,-167,-20
510,-9,45,18
513,-146,107,66
516,-144,143,72
519,-108,177,66
522,-101,222,66
526,-97,204,49
528,-73,-15,29
532,-1,-81,-9
535,41,-312,-65
538,139,-398,-84
541,163,-419,-79
544,125,-320,-42
547,88,-248,-27
550,57,-111,-19
553,-5,-31,-3
556,-60,41,14
559,-139,134,26
562,-131,188,14
565,-91,309,-30
568,-83,291,-33
571,-85,84,33
574,-73,-37,69
577,-52,-131,78
580,66,-209,25
583,133,-225,-18
586,174,-271,-81
589,149,-258,-89
592,101,-238,-87
595,30,-273,-71
598,6,-268,-65
601,-22,-66,-40
604,-39,65,-31
607,-57,164,-18
610,-120,215,34
613,-148,131,79
616,-124,63,160
619,-70,12,173
622,40,27,137
625,68,37,86
628,73,-146,13
631,45,-268,-131
634,23,-371,-177
