0,375,-1379,-1713
3,1810,5904,3466
6,-954,1551,1944
9,-499,-3429,789
12,32,-1291,-465
15,-185,160,63
18,-282,142,300
21,-231,201,147
24,-254,127,203
26,-130,-222,-43
30,-223,-263,163
33,-142,-198,-14
36,-182,-125,54
39,-194,-119,107
42,-179,-81,63
45,-210,-210,151
48,-238,-105,207
51,-216,-16,158
54,-156,-25,124
57,56,-103,116
59,196,-193,34
63,129,-307,-150
66,138,-470,-780
69,178,-326,-4
72,-434,1455,1331
75,-319,630,-431
78,-467,491,-613
81,-393,429,-685
84,-65,82,-440
87,-120,-343,130
90,-133,-425,51
93,-119,-258,18
96,-140,67,69
99,-187,181,174
102,-188,196,140
105,-153,107,95
108,-138,-14,53
111,-137,-203,69
114,-133,-185,81
117,-129,104,-170
120,-80,94,-119
123,-74,80,-127
126,-96,-169,-51
129,-90,-183,-69
132,-122,-87,19
135,-135,-8,43
138,-136,94,30
141,-139,77,51
144,-150,-46,83
147,-143,-84,77
150,-131,-77,44
153,-121,1,14
156,-113,23,-16
